user_id,num_reviews,avg_rating,user_name
A014566028TLL40XCY1YR,1,4.0,Timothy
A025268923L497N34PUMH,3,5.0,J. Pellegrini
A03250243RV1UR2IXGWF0,1,5.0,Fargo
A037265110S4AB0GTCV06,2,5.0,Rod P
A0464351OZXPUPKGI6HO,1,5.0,Donna
A04819152MF39LQR08EN3,3,5.0,Cory Dewalt
A04932172NA0SOX0LGD2I,1,1.0,Missy
A05493542Z5OJPV80S5MR,4,5.0,gordy
A06765203K4HQ4HP9CW9A,1,5.0,Karina erica Whling
A07254413LGXSME7TE81I,1,5.0,Deborah
A096078832TZ7SN1HQJX0,2,5.0,Bob Lopez
A0967364SNU9IUOOAERO,1,1.0,Gloria Gilliard
A100B9UOLABJS8,1,5.0,Ronald
A100D5WIFRXGIZ,1,4.0,Debora Braga
A100DSXYAPKIDG,1,3.0,H. J. De Graaf
A100K160ZRB23O,1,2.0,Uwe
A100LQ0W5RMJSG,1,3.0,George Schelz
A100NGGXRQF0AQ,17,3.6470588235294117,"\"M. Hyman \"\"Artist at large\"\"\""
A100WC21MGQGXC,1,1.0,dana l. daugherty
A100XA0T0MQBNI,3,5.0,Peter Alexander
A100YWI7RVFHZG,1,4.0,David Clawson
A10138B53SCDXB,2,4.0,"\"McKinney \"\"Picky Reader\"\"\""
A1013P9XSQJPN4,1,5.0,Derek M. Siems
A1018VSUQHFQOT,3,3.0,Patricia Moore
A101BVV4DR3G81,13,4.384615384615385,Paul
A101CX82V8RHGG,3,1.0,NYC Mommy
A101D7S5H5FJWG,1,4.0,"\"M. Jenn \"\"chihuahua whisperer\"\"\""
A101DAJXCNWA79,1,4.0,H. Cobb
A101I5JTFNNLL3,1,5.0,Benjamin Cavataro
A101I9JWTDAE66,1,5.0,Janiebook1@hotmail.com
A101K3A9RE7UV,1,1.0,Primobabe
A101M4D084LG6I,1,4.0,"\"Alvaro Gonzalez \"\"A.N.G.\"\"\""
A101M52WZE03PE,1,4.0,P. F. Impink
A101MFYBIY5R09,1,5.0,"\"\"\"demonofthenight\"\"\""
A101NY16CXVIN6,1,4.0,Mary Starshine Anderson
A101OAAMZYWQ3U,1,3.0,"\"JAB \"\"JAB\"\"\""
A101OMG474Q26I,2,5.0,"\"Reader \"\"toronto-reader\"\"\""
A101RRYMZM4KYV,1,1.0,Ann K. Richards
A101W0I8RFGQGH,1,5.0,John Thomson
A101XBE2AUZ1UA,2,3.0,Sandra G. Coffey
A101XCZ3Y4EBYB,1,2.0,D. Jin
A101Y9FCXY94D0,2,4.5,Goatherder
A1020RA3TSEQO4,2,4.5,CiscoRock
A1020U361S5NG7,1,5.0,Susan A. Crane
A1021W366ZAF1Q,1,5.0,"\"\"\"connork3\"\"\""
A1023EOOLUU47,1,5.0,Odysseus
A1025F7OX899DP,1,5.0,Seb
A1027YIVDUGZZN,1,3.0,"\"tressa \"\"belle\"\"\""
A102BLLIYM70WD,1,5.0,jim@maineguide.com
A102D2V9SNV366,1,5.0,Wayne V. Lee
A102DWIIFU8MWF,5,4.0,Dawn M. Walsh
A102E3ZNB3AR64,1,2.0,HL
A102FJ30KFKQ7M,2,2.0,Paul
A102JKKWVT13A4,1,5.0,"\"Barbara Postel \"\"B.F. Postel\"\"\""
A102K6HDYS7PTG,2,1.0,chibigee
A102KJ9K5Q20PA,8,3.75,A reader in Michigan
A102LSCF3BSKUR,1,1.0,C. R. Guthrie
A102WITFLZ3G2U,1,5.0,"\"Mark Lambert \"\"khromedome\"\"\""
A102WOQNBVG11I,1,4.0,j007kunz
A102X14ULY99C8,10,4.0,J L L
A102ZJXOB9W85F,1,5.0,Jason Kaczor
A1033HTWZ25P7X,1,5.0,shelley baisch
A1034EQ5CCJPZ4,1,5.0,"\"ChrisAnnKG \"\"ChrisAnn\"\"\""
A1035B325MA4MR,1,5.0,jillc
A1038EHU1OXX3N,1,5.0,J. Goodwin
A1039PFIK531C7,1,5.0,S. Veitch
A103AXQRVGTNUW,1,5.0,Sarah Birnbaum
A103DYMK36OJLF,1,5.0,"\"Charles E. Magers Jr. \"\"chaupil\"\"\""
A103ETVD6C2R2R,1,3.0,D.D.
A103KE5G4MAJ92,1,5.0,Patrick Burns
A103KUNED2W1C8,2,5.0,L. Barsha
A103P3C7OJDOJU,1,5.0,Eric Hall
A103QH6R6A4FT1,2,5.0,"\"Richard L. Marshall \"\"Las Vegas Dealer\"\"\""
A103WYBAWMAA59,1,5.0,Zantigar
A10469EPQM2U4G,1,5.0,"\"\"\"dkpowell3\"\"\""
A1047OMXWCRX6Q,1,5.0,C. Knowles
A104EM44JSX3HL,5,5.0,Tandy
A104FNMC1ICOW9,1,5.0,"\"Animal lover \"\"C.Housman\"\"\""
A104K2UKBV9Y85,1,2.0,Ethan Chodos
A104NZQZKNI685,1,4.0,Chris Tilley
A104OJICRPLW45,1,5.0,charles Bugni
A104SQWM01BQHP,1,4.0,Gail Hoxie
A104SY4ATPZEGW,2,5.0,stampy
A104Z1L6USXIY2,1,3.0,Sasha Kadey
A1056MUQOUNAM,2,3.0,"\"John G. Szafranski \"\"photonut\"\"\""
A105CFOFWCMSKS,1,5.0,Sheldon Li
A105CMFDAH8SHH,1,5.0,Zach V
A105F5MSHIKWU7,1,3.0,Betty D
A105JCARASUDFZ,1,5.0,Fred H. Crissey
A105K4XJBYD3VG,1,5.0,"\"R. Michael Clothier \"\"mjay\"\"\""
A105L53Q4T23EY,2,5.0,S. Humma
A105PVE28O0G1I,1,3.0,K
A105SPO029RLTS,1,5.0,"\"Missy \"\"snailuv\"\"\""
A105YVLAZNYQUU,1,4.0,Dentallica
A1060AC2TT2H66,1,4.0,Ivan
A1060C12WJKGRF,7,3.7142857142857144,Jeffrey Bolden
A10662U7PQ9H3E,1,3.0,K. Maskrey
A106BM3TTAB3XK,9,5.0,Darin S
A106CQZFJWVKMQ,1,5.0,William M.
A106DDTVGRQ39N,1,5.0,Greg J
A106EG9JP5RBJH,2,2.5,Tia
A106GYXLCYV4ZY,1,5.0,W. Hardesty
A106IOGD219WR2,2,4.5,Andrea L. Anastos
A106JWWU8W39SE,1,5.0,S. Wolf
A106KMAJXPAJKM,2,2.0,gabe
A106KOL2V3VZ9E,1,5.0,E. Campbell
A106U3Q2TC2H9O,1,1.0,"\"Laura Lovely \"\"Book lover\"\"\""
A106X1C4TVDQSK,1,3.0,maximus
A106XJR08UVE5Q,1,1.0,richard whittome
A106ZVV9G0F1RO,1,1.0,Borderfox
A1070CMMSP8128,1,5.0,Lea J Gow
A1070Z7AKKS57D,2,5.0,"\"Fiveo \"\"Fiveo\"\"\""
A10754EKHL59VN,1,5.0,"\"Maureen McGuire \"\"Mari\"\"\""
A1075K0II2MIY7,1,4.0,Seda Moon
A1076ZLRVHSE54,2,5.0,"\"Desiree Barnett \"\"Dezi-ray\"\"\""
A1078D30TBOG5V,1,4.0,fAzam
A1078L9AXZRGT7,6,4.5,"\"A. Debban \"\"HistoryBuff\"\"\""
A1079LPO6BWPSV,3,4.666666666666667,"All love! Philana Marie Boles, novelist"
A107BOOU9O23BM,3,2.0,Jamie Stevens
A107C8ZXB49BFO,1,4.0,M. Lovaas
A107CYS7IGQEO6,1,5.0,Renee Howell
A107EOZL0I20GZ,1,5.0,Jurgen Buschek
A107GLJMZPX03F,1,4.0,Himanshu Goyal
A107GRV8P7PR2N,1,5.0,the smu
A107IL5VMQYIKR,1,4.0,Craig K.
A107O5069HBSN7,2,5.0,Diane (diane2@usa.net)
A107OI3C20CCE1,1,4.0,Trisha Dunn
A107PAXK5VATWB,1,5.0,J. Trent
A107RA9MLD5HQ0,2,5.0,A. Stults
A107SQUE6RKK0F,1,5.0,Peter Henry
A107V13LKWRD26,3,4.0,Susan Snyder
A107VKW7Y0GEAW,1,1.0,M. Geary
A107YKHC8CE2GT,1,5.0,jennilovesryan
A1083W85MHEX5G,1,5.0,"\"Bryan Benson \"\"sciencereader\"\"\""
A1085DVCWVJ9B0,2,5.0,"\"Cyrah Davis \"\"lghtwkr11\"\"\""
A108AJDHNBV29M,3,4.666666666666667,Jody
A108BOL1JHJYQ0,1,5.0,Markus Mueller
A108HJWDITWCWU,1,1.0,Sue Lilly
A108WW8E7FCKP6,1,5.0,A. R. Bermo
A1090XF0J0GWGT,1,4.0,Corey
A1094NF35GKZ0F,2,5.0,Eric N. Johnson
A1095Y2PXA5Y3G,1,4.0,ElecBooks
A1099MRE2M0UX3,1,5.0,"\"I. Pang \"\"The Big Pang\"\"\""
A109BNIV6QAPCS,1,5.0,Kat
A109F2RSTO8G8R,1,5.0,Andrew Dodd
A109FB37H7B5H6,2,5.0,Dr. Mike Cohen
A109GPMV5ISNE8,1,5.0,"\"\"\"dealmkr1\"\"\""
A109IS5IMZI035,5,5.0,tanya
A109LJST698CEC,1,1.0,"\"Tiffany Oldaker \"\"Tiffany\"\"\""
A109PJ5IB5R6N2,1,3.0,Robin Anderson Liu
A109VVAISTEUKY,9,3.0,jeff weddle
A109WMYPQ3ABJ6,1,4.0,"\"connie \"\"connie\"\"\""
A109XXP97C7AX8,1,5.0,jb
A109YHTS7SW5V9,1,5.0,Silvia Bunge
A109ZCZ8BJKI42,1,5.0,"\"R. Fanning \"\"robbie\"\"\""
A10A31WPTE8TVY,1,5.0,E. Bailey
A10A4NV1I97B3M,1,2.0,Daniel Chang
A10A7ND83BY6LA,1,1.0,Carrie M Stoner
A10AMSTGDMR426,1,5.0,Andrew J. Salute
A10AMYGWN4W7HZ,3,3.0,"\"Yeshe Lhamo \"\"yeshe\"\"\""
A10AN6UUMFC0HE,1,5.0,John Mesrobian
A10AOGHB9COHSE,1,3.0,"\"Adrienne L. Saddler \"\"lovetolaugh\"\"\""
A10AR58JCYQ4CF,4,4.5,Mr Mark Cleaver
A10AUCEN1CS0TR,1,5.0,Heather Yarbrough
A10AV143FJ5TUT,1,5.0,John Baker
A10AV17LTJYH8W,1,5.0,"\"C. Warren \"\"Yoga Mama\"\"\""
A10AWF211VZFU3,6,1.0,B. Kerr
A10AWVLFW7LGBX,1,5.0,mplsterapin
A10AXX9NDRRAAX,1,5.0,Anne Marie
A10AYOFTEB6MAX,3,4.666666666666667,"\"2hotnaz \"\"cwm\"\"\""
A10AZVYK32ZJSE,19,5.0,Colour
A10B1E9IXZID7Y,1,5.0,martism6@mail.juniata.edu
A10B1FO7JYFUQ2,1,5.0,Kenneth Campos
A10B5MY2Z5FSZP,1,5.0,"\"Elizabeth Van Ost \"\"EVO\"\"\""
A10B6QI9B6YZOE,2,3.0,"\"Vaericks \"\"Vaericks\"\"\""
A10BACEHYAFG0P,2,4.5,"\"Laurence L. \"\"Laurence from France\"\"\""
A10BB3NROPG9OU,1,5.0,"\"Cynthia G. Wynia \"\"lizardlady\"\"\""
A10BB4B1G1KNH2,2,5.0,"\"Ariel Linden \"\"Ariel\"\"\""
A10BCKIYPTB899,1,5.0,Lynn Speral
A10BJZWT4KMJ0N,7,4.571428571428571,R. Bost
A10BPFGWFGB7T0,1,5.0,Shannon
A10BQ0EVAFGC1M,1,4.0,gomicky@samnet.net
A10BQLAQ6NTGMG,1,5.0,Ruben Serrato
A10BSUE28CLC6F,2,1.0,Sergey Dvinin
A10BT85QEKBZNZ,3,4.333333333333333,SMS CA
A10BVKH7N6DRC3,1,5.0,John Rich
A10C18RMQOZKQF,1,5.0,JIm Robertson
A10CA1JN35ZH11,1,5.0,"\"ROSETTE \"\"SWEET ROLL\"\"\""
A10CCWY9N094YT,1,1.0,K. Kelley
A10CJ87ECC8ZQW,1,5.0,Cheryl A. Woodard
A10CLTMZJKGNWT,2,3.5,Joshua M. Levine
A10CMFL520Q7Z7,2,5.0,D. Elvin
A10CO9BKCI4IAM,1,5.0,muriel abel
A10CPV3WVRQ9TI,1,4.0,Roy E. Ferguson
A10CXKLZQZU2EA,1,5.0,"\"h5s \"\"h5s\"\"\""
A10CZZ6VL5SQRO,2,5.0,Mayflower
A10CZZ897E5Z0F,3,1.0,ricknyc
A10DBDY63L07BO,2,4.5,Closet Poet
A10DBOL3E14WFJ,1,5.0,amarpai
A10DDF07PUQRP6,1,5.0,Sarah J. Slay
A10DESK6I2TIT5,1,5.0,Dani
A10DLBCRIA7ZMC,1,5.0,"\"Nancy K. Lyon \"\"nancy kay\"\"\""
A10DP6US3SES35,1,4.0,Tim Schneider
A10DR1VCL36QCA,1,4.0,Uruchan
A10DRI8AAM6MN,1,5.0,"\"Stephanie Marie Farrand \"\"Marie\"\"\""
A10DT4K3YP7S1L,1,4.0,Faith Njoroge
A10E00IBJ0NW8E,1,5.0,Laura Burk
A10E1H27GLD0MJ,1,4.0,"\"Christine Mason \"\"Max's Mom\"\"\""
A10E4784Q12EKF,1,5.0,Enoch Remick (enochr@axxa.com)
A10E7ZL1NFAU1V,1,5.0,Anita
A10E8N6N3NW8P0,1,4.0,Mel
A10EIWFX86VHDY,1,5.0,"\"Billy Bob \"\"Bob\"\"\""
A10EJN4N8S1WOJ,1,5.0,"\"M. Roche \"\"roacher\"\"\""
A10EJVZFBK05MV,5,5.0,Heidi
A10ELMMF3ITNF5,1,4.0,Luna
A10EPO2X69JN1B,1,5.0,Darlene Knowlin
A10EPVDVMT1QYD,1,5.0,Marilyn Madden
A10ESZJXFB5VZA,2,1.0,"\"A. Patel \"\"ImWrite619\"\"\""
A10ETI36M28W9E,1,1.0,M. Briggs
A10EZKHZJT1M4L,1,5.0,K. Dynge
A10EZR6LC4UMO3,1,5.0,"\"J. L. Roylance \"\"roylance@home.com\"\"\""
A10F5KTBANBMLT,2,4.0,Sarah Saddler
A10F8S1ATMWF9B,4,4.75,"\"G. Sutton \"\"vickisrum\"\"\""
A10F9DH8YFF2IW,1,2.0,David Wright
A10FBJXMQPI0LL,15,3.4,"\"M. Thakery \"\"middle_path\"\"\""
A10FD0YY4M4DFO,2,1.0,Eric Boxtel
A10FEB6ISSNDGQ,1,5.0,Patricia L. Brace
A10FETWHTT0CCO,1,5.0,david
A10FF20EEPPJPI,1,5.0,Y. Li
A10FGPI3QMMHBH,1,3.0,Luke McCallin (afda@bih.net.ba)
A10FJ8P0W8D30Y,1,5.0,Musicfan
A10FYNXH7K36C7,1,5.0,Rescue Mom
A10FZZR3JAH7NB,1,5.0,B. Ritenour
A10G2K6SCAWKAG,4,4.75,"\"Mom in PA \"\"Mom in PA\"\"\""
A10G2V87XVYHTB,9,2.5555555555555554,SHR
A10G50FB8PHROI,6,5.0,"\"shelz123 \"\"shelz123\"\"\""
A10G5UEG42OUA3,1,5.0,HeartsOpenWide
A10G6EXQE1OYDH,4,5.0,Penny Lane
A10G8S4MFW5501,4,4.75,"\"Michael N. Powers \"\"Online Sailor\"\"\""
A10GBQ7G13KET7,3,5.0,Michelle S. Huskins
A10GH9V7F4Q6BY,2,5.0,Tara Tulley CPM
A10GKIKCZSFTS3,2,5.0,"\"\"\"tintin08\"\"\""
A10GLKTPF3MMUM,12,4.416666666666667,"\"Andrew J. DiLiddo Jr. \"\"Big_Man_BigHeart_Fine_...\""
A10GMAD9FAZ02Y,1,5.0,"\"R. Lugg \"\"Rich & Mal\"\"\""
A10GMU2DPR31T1,1,2.0,Dawn S. Della Camera
A10GO0TCZ6LWJ1,1,5.0,cprjr33
A10GTSVECELRPX,1,2.0,"\"Chicagotrader \"\"Chicagotrader\"\"\""
A10GU5NVTA5I67,1,5.0,Lawrence Anastasi
A10GWMQQKAZVNP,2,5.0,Bruce Benjamin
A10GWPBNMQDDOC,1,2.0,Robert T. Cunniff
A10GWYSZIZ5D0R,13,3.0,Ht
A10H31WFS9YTLX,2,5.0,Lim
A10H41F8LC24W3,1,5.0,Aimee
A10H6BXKED5H46,1,5.0,Nikki
A10H6ZGLBXV33T,1,2.0,Heinrich von Austerlitz
A10H88XXZZ9AA3,2,3.5,"\"\"\"kirklandhouse\"\"\""
A10HA29I9CSWIR,1,4.0,Rosalind D. Jamison
A10HAKDEX3CRNC,1,3.0,"\"Jodi Sullivan \"\"Jodi\"\"\""
A10HF6GJW84QZ4,3,3.0,bennettlo
A10HI6RKXJ611W,1,5.0,"\"Karen G. Adams \"\"Love to Read\"\"\""
A10HLFF2MSC5S9,1,5.0,"\"Joan Saks Berman \"\"Renaissance Woman\"\"\""
A10HMWOPW4YKFB,2,5.0,Benjamin Carter
A10HN7BE22KA34,1,5.0,W Derjue
A10HUI1LFR1KER,1,4.0,Book Lover
A10I14C59Y37SF,1,5.0,Runar Ursin Reed
A10I5P1LRIEVYH,2,5.0,V. Vasquez
A10IK9SQM6P60S,1,5.0,N. D. Nefzger
A10IMQ6CIVM2RE,1,4.0,Amy
A10IQSQEC6JXN7,1,,"\"Melvin B. Ringel \"\"BTHS"
A10IUBKSGQN1X3,2,4.0,Sarah
A10IWUETAU3Y3V,1,4.0,"Mandelbrot Investment, LLC"
A10IYO9FKRZCZW,3,5.0,JSB
A10IYTRG5978NB,1,5.0,Rita A. Sutton
A10J0IVZ97LYJ9,1,5.0,Sally Williams
A10J0S4FPFWWOZ,1,5.0,"\"E. King \"\"FoodIsGood\"\"\""
A10J2BYMCX95KS,1,2.0,O. Lynn
A10J2L82H9TSP7,1,5.0,J. Sturdy
A10J3P588LGC0M,3,5.0,"\"Karl E Martell \"\"Karl Erich Martell\"\"\""
A10J604M0KKBAS,35,3.9714285714285715,Danielle
A10JRCO0BPT9UN,1,5.0,Sarah House
A10JSDQ9GRUA1R,1,5.0,"\"Janice L. Roberts \"\"Keely's mom\"\"\""
A10JSX1M3WF0BK,1,2.0,"\"\"\"beckywork\"\"\""
A10JUKGE5QWMY,1,5.0,Janelle Anderson
A10JXVC845ZM09,1,5.0,Carolyn A. Kelliher
A10K0AIT6SX9C,1,5.0,Faye
A10K1AI4CC0588,1,2.0,Dave Faris
A10K1JR6WVHWFM,5,1.6,Levana Taylor
A10K48DAP3D02B,1,4.0,mary h.siudy
A10K61T6ZI9J11,1,5.0,Dr. Gary Helfand
A10KDMZCC3IEK7,1,1.0,"\"Fred Negem \"\"fred\"\"\""
A10KDW44J6OMAX,1,2.0,kseidel@concentric.net
A10KJM0MWDK21P,1,1.0,sridhar kudithipudi
A10KJQ7DCI1RQE,4,5.0,Florence Bunten
A10KLN1W1LQKVT,1,4.0,bill selzer
A10KN71PI9K7DX,3,4.0,Amanda M. Nicholson
A10KNLAME3YO8O,1,5.0,Dalila Zachary
A10KQLK2LK0RMG,1,3.0,Victoria
A10KTCGOID1FVN,1,2.0,Patrick Cote
A10KTJTGBENRNG,1,4.0,pure
A10KYNKYCAT5IK,1,4.0,Kathryn Graham
A10L2HYOHLTCJR,3,5.0,"\"Wes \"\"Computer Geek\"\"\""
A10L6RNLFQAR4L,1,5.0,Timothy J. Riley
A10LB9VCJ861VA,1,5.0,K. Plough
A10LBAGZSU8FKD,1,4.0,"\"\"\"sr_shah\"\"\""
A10LBKFIIE4XF2,1,1.0,Patricia Heyes
A10LDBGPR8W11G,2,5.0,Brenda Nixon
A10LF0AWSB4DOL,2,5.0,"\"Warren Bruhl \"\"Dr. Warren Bruhl\"\"\""
A10LG7RIWMU7U6,3,3.6666666666666665,Steven W Shaw
A10LGAAVJEP511,2,4.5,Nicole Halsey
A10LH4PL4IUK3N,1,4.0,hawaii06
A10LJAU93QPXWN,1,5.0,"\"\"\"sharon-catherine\"\"\""
A10LNWOVVTXGHG,1,2.0,F. Odia
A10LPLG0L3MQ62,2,4.0,Mindy
A10LVFET6SGDGQ,1,5.0,Christopher Walken
A10LXJF4Z2N5FH,1,5.0,Kathy L. Parsons
A10LYG48XT5ZTW,1,3.0,K. Rowbottom
A10LYWP4Q42KRC,1,4.0,"\"Linda J. Rutherford \"\"pastry chef\"\"\""
A10M102MYJ5AMS,2,5.0,lex
A10M2QPSPLH6CW,1,5.0,B's D
A10M3NPDIJMH7K,2,5.0,Rich
A10M4DG119WRY6,3,3.0,"\"Texas \"\"Love to read....\"\"\""
A10M4RUOPABSPN,1,5.0,"\"Kimmy \"\"Kimmy\"\"\""
A10M5OCU8VR3KM,2,4.0,B. J. Rutledge
A10M5OQDSUU5HK,1,1.0,"\"Brittney N. Bokman \"\"brittney4nichole\"\"\""
A10MC640P49JYK,1,5.0,"\"Tara \"\"Knight Fox\"\"\""
A10MC6K6TM51VJ,1,5.0,"\"Suzi Sheward \"\"Redrider\"\"\""
A10MFY5W7VJC1E,1,5.0,Michelle Rossie
A10MJZR1GW87GS,1,5.0,Carlos Novela
A10MKUECF39B9U,1,5.0,David J Morley
A10MPW5WZAX6K7,1,4.0,"\"photowhoseit \"\"photowhoseit\"\"\""
A10MTMN6JI011G,1,1.0,Carol K. Halpern
A10MUAYFNW18ZT,1,2.0,happy skeptic
A10MV81YJ7PNBV,1,5.0,W. A. Wilson
A10N4VIXB8EC7B,1,5.0,A. Hall
A10N6CBHMGV8XF,1,5.0,Jessica Spencer
A10N712VLV89VD,1,5.0,buck
A10N9PCDD6QMBI,1,5.0,bflatrus@cncnet.com
A10NBNCMD0VOZS,1,4.0,Georgina Rae
A10NCCBBZZ1S85,1,5.0,Angela Knotts
A10NK35EYIMOWI,1,5.0,JMosack
A10NKH1QMT1CN8,3,5.0,"\"Rachel \"\"Aplomb Writing\"\"\""
A10NLOEGV7JHEP,1,5.0,"\"\"\"mercution\"\"\""
A10NRMMN2LUO4Q,1,5.0,KatieK
A10NSEZSDJL9ZS,3,5.0,RJL
A10NURBCHV1FI,1,4.0,Jessica Elyse Manning
A10NXFB55TR8Z2,1,3.0,C. Satterfield
A10NXI59GUCNOL,6,4.0,H. Jonat Hecht
A10O18K4RMWO7N,1,1.0,M. Beecher
A10O2MFKXZSMWO,1,5.0,"\"\"\"celerityuk\"\"\""
A10O4LZ6ZY1A7J,3,3.6666666666666665,Ann L Knight
A10O585JJHVJ5S,1,4.0,Sharon L. Wallace
A10O9GHFSZ9GPR,1,5.0,Robert Slayton
A10O9QAWQAT6L7,1,5.0,jen
A10OJG3IVVQKC9,1,5.0,PhotoSkunk
A10OKPCAXQERM3,1,5.0,Diane O
A10OKS2AZIW3Z,2,5.0,T. Los
A10OONEYCD1QQF,1,4.0,Gabi Nicolae
A10ORE4DU9XO7Z,1,5.0,a guy
A10OWGVLPSYVFN,2,5.0,Alana
A10OWN5QPNQ5WJ,1,4.0,kim boyd
A10P0ZEURUZ53X,1,5.0,Michelle Kenny
A10P2R1GMCV9AD,3,5.0,David B. Parker
A10P6F7ZEPAZ1L,2,5.0,Windwalker
A10PAY30UUF23Y,2,4.0,Bryan Maccarone
A10PBGEPE98FY0,1,5.0,whitedog@sover.net
A10PBYTHMEHYEP,1,5.0,cs
A10PDFTPHHLC2K,2,3.0,a reviewer
A10PF63GQNRJ0J,1,4.0,"\"Jane Jones \"\"Jane\"\"\""
A10PI2LLSH401M,7,4.571428571428571,"\"Pix \"\"hobbit\"\"\""
A10PI5R2X2O8IJ,1,2.0,Ben H.
A10PJKXAD6B2IO,2,1.0,Cecile
A10PLWMN4MALG1,1,5.0,Michael Neugebauer
A10PMHZPCG0HZ2,1,3.0,M ASAAD NACHAWI
A10PO4YFKCWRMP,1,4.0,Melissa Root
A10PPJ18XSEDS1,1,4.0,"\"\"\"aphdstudent\"\"\""
A10PPJMBOZ1O2V,1,5.0,Mindy Lee(mindylee@netian.com)
A10PSB5JQDBCSN,1,5.0,Vuyiseka mkele
A10Q2P0RO2715I,1,5.0,P. Karels
A10Q3LRZH9QMRM,1,5.0,"\"M. Knight \"\"JODY\"\"\""
A10Q8F3PGHBU7V,7,5.0,Young Brazilian Boy
A10Q9H20RWE0D7,1,5.0,Dina M. Strada
A10Q9OUMZ5AXLL,2,1.0,"\"flwrgrdn \"\"R\"\"\""
A10QAQ6L5R90H2,1,5.0,Tee Cee
A10QCDY2WNWGN1,2,4.5,"\"Brittany D. Linn \"\"musicality\"\"\""
A10QFUSJCVUTWM,1,5.0,B. Escalonilla Godayol
A10QK6Q6HM0KUT,1,5.0,"\"\"\"maemime\"\"\""
A10QOE29P8JTUX,1,5.0,"\"Will T. Wright \"\"nighttrain\"\"\""
A10QOR4AMTHKNI,1,5.0,D. Fnine
A10QP7IUCE1Y47,4,5.0,Jacqueline Theurer
A10QPHDA24SGL2,1,4.0,Taylor
A10QXYD05ZAG4W,1,4.0,Sam Wilson
A10QZLY4DWL5UP,1,4.0,Rucha
A10R0JE7LFVCBP,1,5.0,B. Grant
A10R2Z2FQLPYEY,1,1.0,"\"P Macko \"\"Pete\"\"\""
A10R43ERRLLVLL,1,5.0,B. Andersen
A10R46YEYAIG41,1,4.0,Nicholas Smith
A10R4813UIW6GH,5,5.0,"\"D. Beaulieu \"\"metal head\"\"\""
A10R4UX89P9EFA,1,5.0,dpenney
A10RBVV3C0KYVK,1,5.0,Eduardo
A10RC11OM3BPK8,1,1.0,Barbara Mosley
A10RJF2AD7931E,1,5.0,sjs
A10RMHXV48V9N5,7,5.0,Ben
A10RSMLWB7WXUW,6,3.3333333333333335,"\"J. Beck \"\"br4v3_s1r_r0b1n\"\"\""
A10RSSW0HY8NUZ,1,4.0,"\"Alberto Fisher \"\"www.ranchoelchupadero.com\"\"\""
A10RU2WV7CF858,1,5.0,"\"Eileen Schwebel \"\"a grateful reader\"\"\""
A10S1E5TUKR4U6,1,5.0,tom plaut
A10S1KUL92SFTA,3,3.0,weilin luo
A10S3XA0GDGFW7,1,3.0,Chris M
A10S5MB4K8K68V,2,4.0,Sarah Hearn
A10S76CT9VE280,2,5.0,"\"Lisa \"\"LisaG\"\"\""
A10S7OBLSN1KAU,1,2.0,Kim Anderson
A10SCRNXIE3AUG,1,5.0,mikein florida
A10SE6F6YBLFUK,1,3.0,assmunch@execpc.com
